"","theta","se.theta","total_score","ctt_sem","infitMNSQ","infitMNSQ.z","outfitMNSQ","outfitMNSQ.z"
"P879",-1.04476511903481,0.469793246325375,7,2.12199359367338,0.810092965233063,-0.847114077704396,0.726961332297446,-0.969280013324815
"P880",0.282224473689825,0.425123076379847,14,2.12199359367338,1.01465743841741,0.156234282570463,0.974336389390837,-0.099838418132417
"P881",-1.04476511903481,0.469793246325375,7,2.12199359367338,0.998436845485927,0.0665499112627747,1.12456648696526,0.515877747113663
"P882",-0.632392760860914,0.441132895038838,9,2.12199359367338,1.12078345323923,0.73407168780188,1.1314893999905,0.682125925553347
"P883",-0.832106146436403,0.453256077428121,8,2.12199359367338,0.942492301253338,-0.238160042373382,1.00175893315378,0.0875648508797576
"P884",3.38648676025469,1.02840897339421,24,2.12199359367338,0.89593546434043,0.189166232692526,0.384539501483847,-0.26626893876499
"P885",1.28089097711618,0.485707574426576,19,2.12199359367338,0.833605205302521,-0.660077581134677,0.712981905609988,-0.791207970008534
"P886",1.05592780231815,0.464020667685026,18,2.12199359367338,0.816117406483728,-0.909084328685446,0.689227931093949,-1.07242552405596
"P887",1.53097712891131,0.516101348064273,20,2.12199359367338,0.992198187776245,0.0686385037894129,1.1432773262203,0.466818480587204
"P888",0.46473663756341,0.429696675037332,15,2.12199359367338,0.907371523050987,-0.654752351716547,0.839717056311529,-0.838116234586036
"P889",1.05592780231815,0.464020667685026,18,2.12199359367338,0.888035046149119,-0.511379904237237,0.755540381532204,-0.796530995087961
"P890",-0.441831254545337,0.432510971832605,10,2.12199359367338,0.96399394008121,-0.185255317614866,0.982745428888624,-0.037907615238238
"P891",-0.25739715081477,0.426830263232319,11,2.12199359367338,1.09890925683224,0.728876395255548,1.14555637474035,0.922933988711018
"P892",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.950343636592559,-0.312658038954845,0.927061361119256,-0.41457148438714
"P893",1.28089097711618,0.485707574426576,19,2.12199359367338,0.912596408963845,-0.297742249250275,0.750019756387395,-0.661627599436075
"P894",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.956081886550484,-0.270485566963085,0.931452537362914,-0.385724093791127
"P895",1.28089097711618,0.485707574426576,19,2.12199359367338,0.951128374548395,-0.128556207591807,0.838427119977764,-0.368699407333342
"P896",-0.0766698934553978,0.42377517938875,12,2.12199359367338,1.21264767223485,1.56031412461262,1.2590635581603,1.63153665163563
"P897",-0.632392760860914,0.441132895038838,9,2.12199359367338,0.911527059637154,-0.47397996304115,0.873616080626907,-0.574318752153917
"P898",0.282224473689825,0.425123076379847,14,2.12199359367338,0.940301244237592,-0.430493337002298,0.894474761791816,-0.601528902569814
"P899",-0.441831254545337,0.432510971832605,10,2.12199359367338,1.19551220084662,1.2457963676247,1.32755269356255,1.72606249890649
"P900",-0.441831254545337,0.432510971832605,10,2.12199359367338,0.90113781264498,-0.612828443505464,0.902671921135903,-0.505192469105713
"P901",0.46473663756341,0.429696675037332,15,2.12199359367338,1.09882157963092,0.746455985651686,1.12053307672307,0.678556595588544
"P902",0.46473663756341,0.429696675037332,15,2.12199359367338,1.13063993066702,0.963153883066082,1.14928600710726,0.818853409916779
"P903",0.102475217572884,0.423202498150708,13,2.12199359367338,1.02212149470793,0.215105644993567,1.0040218387848,0.077389264415715
"P904",-0.0766698934553978,0.42377517938875,12,2.12199359367338,1.09622329054855,0.754244396959509,1.16430356195629,1.08085795863654
"P905",1.53097712891131,0.516101348064273,20,2.12199359367338,0.867970223267578,-0.385178608470581,0.711775898965717,-0.629147452651649
"P906",0.46473663756341,0.429696675037332,15,2.12199359367338,0.882324301620818,-0.852244480479975,0.811400163500693,-1.0089462852414
"P907",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.978693845377167,-0.105925603994858,1.03169690839345,0.249514340936349
"P908",1.81912937462322,0.560145955077943,21,2.12199359367338,1.05498578377066,0.270671649081475,1.87875246309933,1.56113557898674
"P909",0.848164480628992,0.448384577827096,17,2.12199359367338,0.936644347061651,-0.31790011071596,0.992714822337473,0.0561129520121676
"P910",0.848164480628992,0.448384577827096,17,2.12199359367338,0.844161148013926,-0.897568500116227,0.788457664307569,-0.813244082594557
"P911",0.282224473689825,0.425123076379847,14,2.12199359367338,0.956770702476599,-0.29793993960315,0.93475350479335,-0.344924571287317
"P912",1.81912937462322,0.560145955077943,21,2.12199359367338,0.903577889448214,-0.164864770463314,0.717298396841283,-0.456513253668682
"P913",1.81912937462322,0.560145955077943,21,2.12199359367338,0.868635758374112,-0.2721951307068,0.622354270960818,-0.702957106277707
"P914",1.81912937462322,0.560145955077943,21,2.12199359367338,1.17020673284321,0.574891978064526,1.81541519366909,1.47760506112609
"P915",1.28089097711618,0.485707574426576,19,2.12199359367338,0.796318187080407,-0.839104551022795,0.645806052728668,-1.0381797030391
"P916",0.652374299350856,0.43725742937127,16,2.12199359367338,1.24705148740972,1.56676351232471,1.28746474013594,1.28283621180869
"P917",0.848164480628992,0.448384577827096,17,2.12199359367338,0.996570286898866,0.0375806228005753,1.04456752292844,0.257431768596905
"P918",1.53097712891131,0.516101348064273,20,2.12199359367338,0.818444080828136,-0.578196714555054,0.652357361302066,-0.812565190987326
"P919",1.28089097711618,0.485707574426576,19,2.12199359367338,0.982098795365512,0.00414534135488678,0.919196991458828,-0.118583988086782
"P920",1.81912937462322,0.560145955077943,21,2.12199359367338,1.09462122252308,0.377714487598574,1.63502185631002,1.22851040232779
"P921",1.05592780231815,0.464020667685026,18,2.12199359367338,1.0307293764249,0.218232168399974,0.972007911303125,0.0049389085518402
"P922",2.1693158640489,0.62829604430616,22,2.12199359367338,0.922826869067541,-0.0288548680205987,0.674341251610101,-0.385288415148055
"P923",-0.0766698934553978,0.42377517938875,12,2.12199359367338,0.830715555643597,-1.32590317373615,0.800384710579871,-1.36652979967263
"P924",0.282224473689825,0.425123076379847,14,2.12199359367338,1.04711174228939,0.40334612284945,1.02775474973957,0.220606165345135
"P925",1.28089097711618,0.485707574426576,19,2.12199359367338,1.12140664770317,0.568817915165383,1.13908008936292,0.49534254052342
"P926",1.05592780231815,0.464020667685026,18,2.12199359367338,0.847461544715553,-0.732990865019624,0.737254936123058,-0.870940431716298
"P927",0.102475217572884,0.423202498150708,13,2.12199359367338,0.894561088980588,-0.817917604171122,0.868681329257263,-0.842634064491426
"P928",1.81912937462322,0.560145955077943,21,2.12199359367338,0.988399500809671,0.0846389242458888,1.01276611357275,0.193140250909671
"P929",0.848164480628992,0.448384577827096,17,2.12199359367338,1.12595203875084,0.759100135289092,1.19357033407674,0.801168510685295
"P930",0.848164480628992,0.448384577827096,17,2.12199359367338,0.91803771125589,-0.431350744457951,0.87644231470053,-0.422281948692247
"P931",0.46473663756341,0.429696675037332,15,2.12199359367338,1.0485836817643,0.395628636002197,1.20439251367473,1.0813331773321
"P932",-0.25739715081477,0.426830263232319,11,2.12199359367338,1.00366426442966,0.0728792404755762,0.982454853176272,-0.0571231261718051
"P934",1.81912937462322,0.560145955077943,21,2.12199359367338,0.888760049019708,-0.210036126226756,0.655915945567943,-0.613147272395158
"P935",1.81912937462322,0.560145955077943,21,2.12199359367338,1.00331252301468,0.127013476599611,1.02506654428509,0.217256929658868
"P937",1.28089097711618,0.485707574426576,19,2.12199359367338,0.843644088487018,-0.612792946240373,0.801530883955739,-0.488320029565015
"P938",1.53097712891131,0.516101348064273,20,2.12199359367338,1.03749494731857,0.224650246434179,1.01480192267014,0.174628690618649
"P939",1.28089097711618,0.485707574426576,19,2.12199359367338,0.753456009663385,-1.05194474808524,0.599478404856022,-1.21866604284414
"P940",0.652374299350856,0.43725742937127,16,2.12199359367338,0.717961548188501,-2.02589999809006,0.649357327275007,-1.77352685695457
"P941",-0.25739715081477,0.426830263232319,11,2.12199359367338,1.19455145289114,1.3504950810104,1.19144404174565,1.18170972736166
"P942",0.102475217572884,0.423202498150708,13,2.12199359367338,1.33920562409588,2.45521158281241,1.46400230960413,2.69317445849527
"P943",1.28089097711618,0.485707574426576,19,2.12199359367338,0.938325566197148,-0.184255314797272,1.33876775826658,0.987567459349772
"P944",0.848164480628992,0.448384577827096,17,2.12199359367338,1.05680499823426,0.380807375531224,1.00074213661207,0.0877305363279462
"P945",-1.04476511903481,0.469793246325375,7,2.12199359367338,1.0848684193955,0.447456444936006,1.21357432397824,0.79805806462436
"P946",2.1693158640489,0.62829604430616,22,2.12199359367338,1.16079586281448,0.491334263383229,2.82833644265496,2.20281324004169
"P947",1.81912937462322,0.560145955077943,21,2.12199359367338,0.99048916843339,0.090602165443529,0.818979266142229,-0.215641636878568
"P948",0.652374299350856,0.43725742937127,16,2.12199359367338,0.926580936342125,-0.447977784900408,0.86448204923729,-0.579956370809966
"P949",2.1693158640489,0.62829604430616,22,2.12199359367338,1.01707437489263,0.186790059286282,1.58232173018391,1.00377570269242
"P950",1.05592780231815,0.464020667685026,18,2.12199359367338,0.863487560185543,-0.644629616207265,0.735656190322755,-0.877504489526748
"P951",1.81912937462322,0.560145955077943,21,2.12199359367338,0.962974112612045,0.0114002836196578,1.32444355332914,0.752709612461587
"P952",0.46473663756341,0.429696675037332,15,2.12199359367338,0.989317982097692,-0.0329625879010318,0.965713693393944,-0.121349565271542
"P953",2.1693158640489,0.62829604430616,22,2.12199359367338,0.914041074872114,-0.0496932195593758,0.649065225965253,-0.43873949741563
"P954",1.28089097711618,0.485707574426576,19,2.12199359367338,1.01817129202198,0.155236866069253,1.39804437623961,1.12416081950784
"P955",2.63509199577087,0.747898039266055,23,2.12199359367338,0.943335979101337,0.102147371000431,0.608743103582923,-0.292367905863804
"P956",0.102475217572884,0.423202498150708,13,2.12199359367338,1.10501086440684,0.840992037761828,1.11542635671415,0.774399967647659
"P957",0.46473663756341,0.429696675037332,15,2.12199359367338,0.980190422121671,-0.100479384595773,0.952536017691323,-0.193281123673886
"P958",0.652374299350856,0.43725742937127,16,2.12199359367338,0.84129696046082,-1.06109714414434,0.7623777302031,-1.11826956373405
"P959",3.38648676025469,1.02840897339421,24,2.12199359367338,1.0245877934675,0.333031594539573,0.940299937208202,0.355840990226865
"P960",3.38648676025469,1.02840897339421,24,2.12199359367338,1.03916156082804,0.348552890127651,1.12216169066506,0.502377581087372
"P961",1.05592780231815,0.464020667685026,18,2.12199359367338,0.953173562253061,-0.169302911576357,0.899276051957538,-0.249703290349461
"P962",0.848164480628992,0.448384577827096,17,2.12199359367338,0.862051297046914,-0.782246716135058,0.751067081693736,-0.988220797055947
"P963",-0.0766698934553978,0.42377517938875,12,2.12199359367338,1.0955732057364,0.749586817343225,1.16935584622971,1.11095747433938
"P964",1.28089097711618,0.485707574426576,19,2.12199359367338,0.853717535430251,-0.565721068822585,0.701124483053734,-0.833638617221344
"P965",0.848164480628992,0.448384577827096,17,2.12199359367338,0.979159237358918,-0.0641980598780062,0.867692176562683,-0.459957415635561
"P966",0.848164480628992,0.448384577827096,17,2.12199359367338,0.97758430444542,-0.0734638713597415,0.99074067728668,0.0483111931652873
"P967",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.938022109924131,-0.403790402280078,0.911538540486338,-0.517283356140664
"P968",1.53097712891131,0.516101348064273,20,2.12199359367338,1.12396131967421,0.510287863390371,1.48715491633301,1.15395162691529
"P969",-0.0766698934553978,0.42377517938875,12,2.12199359367338,0.818493106971499,-1.43175604613738,0.783151839899072,-1.49948686676057
"P970",-0.441831254545337,0.432510971832605,10,2.12199359367338,1.29925720510867,1.82718138658518,1.33369792037323,1.75455302792654
"P971",1.28089097711618,0.485707574426576,19,2.12199359367338,1.17460994828167,0.772098197940931,1.41692801719194,1.1668625053443
"P972",0.848164480628992,0.448384577827096,17,2.12199359367338,1.01424379754672,0.139688296400489,1.00091546725307,0.0884113744112197
"P973",1.81912937462322,0.560145955077943,21,2.12199359367338,0.932287471542337,-0.0787312954417903,0.766535856104534,-0.337215052834656
"P974",2.63509199577087,0.747898039266055,23,2.12199359367338,0.862933556054254,-0.042090653105291,0.487164642717118,-0.516385455196753
"P975",2.1693158640489,0.62829604430616,22,2.12199359367338,0.887644416306452,-0.113116108006326,0.592085700014845,-0.564541037612142
"P976",1.05592780231815,0.464020667685026,18,2.12199359367338,0.952567231884878,-0.172414060020337,0.828162890964725,-0.512323704725033
"P977",0.282224473689825,0.425123076379847,14,2.12199359367338,1.20674248370063,1.54973397629544,1.3646260138631,2.02159935322018
"P978",-0.632392760860914,0.441132895038838,9,2.12199359367338,1.10234058028732,0.633979033116407,1.16963801660579,0.851181641097213
"P979",1.28089097711618,0.485707574426576,19,2.12199359367338,0.868579979197567,-0.496942320662044,0.695147377653592,-0.855208650993461
"P980",0.652374299350856,0.43725742937127,16,2.12199359367338,0.952364865958791,-0.27006253198757,0.928780602652699,-0.262428086530665
"P981",1.81912937462322,0.560145955077943,21,2.12199359367338,1.06451607081889,0.296651563753624,0.949032824129901,0.0649500438383273
"P982",-0.441831254545337,0.432510971832605,10,2.12199359367338,1.00138618910173,0.0603422552326946,0.964948156804252,-0.139508872864978
"P983",1.53097712891131,0.516101348064273,20,2.12199359367338,1.124099549656,0.510732563481902,1.2977307673341,0.790420943502422
"P984",1.53097712891131,0.516101348064273,20,2.12199359367338,0.902434478801829,-0.255155255965169,0.720563866043374,-0.602897292761304
"P985",0.46473663756341,0.429696675037332,15,2.12199359367338,0.830561386367841,-1.27255208302125,0.765766119802072,-1.29281548295982
"P986",0.46473663756341,0.429696675037332,15,2.12199359367338,0.853964941766333,-1.08041724107009,0.7861326264948,-1.16476877189257
"P987",0.652374299350856,0.43725742937127,16,2.12199359367338,0.948349218511212,-0.297558552244657,0.896094853854508,-0.421943427855107
"P988",0.102475217572884,0.423202498150708,13,2.12199359367338,1.01079501485718,0.126982786429332,0.979567998662179,-0.0824391936201447
"P989",1.28089097711618,0.485707574426576,19,2.12199359367338,0.973220884836815,-0.0336058571714341,0.934905476177759,-0.071660602466291
"P990",1.28089097711618,0.485707574426576,19,2.12199359367338,0.939126283417846,-0.180756962989954,0.826484626951871,-0.407026871268923
"P991",1.05592780231815,0.464020667685026,18,2.12199359367338,1.05999539576362,0.359410744373273,1.37418186542968,1.22226494846469
"P992",1.05592780231815,0.464020667685026,18,2.12199359367338,1.01677147905397,0.149957179933667,0.886857700239536,-0.294540210504335
"P993",1.05592780231815,0.464020667685026,18,2.12199359367338,0.996139656504975,0.0478827569617956,0.932061361598797,-0.133280839388406
"P994",1.28089097711618,0.485707574426576,19,2.12199359367338,0.926972593051091,-0.234072278261366,0.876397712610256,-0.249205599762272
"P995",2.1693158640489,0.62829604430616,22,2.12199359367338,1.10993243322944,0.386588852645501,2.01821701592415,1.47802137293823
"P996",1.53097712891131,0.516101348064273,20,2.12199359367338,0.993885968671664,0.0745358239415893,0.855575309401804,-0.224015338230882
"P997",3.38648676025469,1.02840897339421,24,2.12199359367338,0.990923111980301,0.296606814222041,0.683780928344139,0.112671544165365
"P998",1.05592780231815,0.464020667685026,18,2.12199359367338,1.31956716066882,1.51058623143727,1.62339393154207,1.86022029666532
"P999",1.81912937462322,0.560145955077943,21,2.12199359367338,1.01575674816225,0.16205282991938,0.85575674670965,-0.133449591453182
"P1000",0.46473663756341,0.429696675037332,15,2.12199359367338,0.891544009802976,-0.779119505659906,0.837400923622324,-0.851943452234745
"P1001",1.53097712891131,0.516101348064273,20,2.12199359367338,1.10601563735866,0.452242355948096,1.4438832956795,1.07375719012717
"P1002",0.46473663756341,0.429696675037332,15,2.12199359367338,1.01954116787877,0.187678345964795,1.14600474519486,0.802961983672724
"P1003",-0.632392760860914,0.441132895038838,9,2.12199359367338,1.07553767275441,0.486504990639869,1.18618617434345,0.923372316523606
"P1004",0.46473663756341,0.429696675037332,15,2.12199359367338,0.993830988694156,0.000266885399244708,0.989369288659336,0.00615208666134099
"P1005",3.38648676025469,1.02840897339421,24,2.12199359367338,1.05176215218416,0.361856162494354,1.34729016479362,0.663269930018735
"P1006",-0.0766698934553978,0.42377517938875,12,2.12199359367338,1.16211677425266,1.21709604512238,1.16014169228107,1.05599770701388
"P1007",-0.632392760860914,0.441132895038838,9,2.12199359367338,0.90774360773156,-0.497449305094745,0.939693278669832,-0.231024443200069
"P1008",0.652374299350856,0.43725742937127,16,2.12199359367338,1.18723793142218,1.21944722670047,1.23705097075005,1.08466697786945
"P1009",1.05592780231815,0.464020667685026,18,2.12199359367338,1.006933548683,0.101458699682673,0.958934169974105,-0.039873813443606
"P1010",1.28089097711618,0.485707574426576,19,2.12199359367338,1.02424749254676,0.180334519362877,0.902252617046912,-0.169802405264844
"P1011",2.1693158640489,0.62829604430616,22,2.12199359367338,0.958899901936193,0.0553441370577524,0.717413271330855,-0.297201565208089
"P1012",-0.832106146436403,0.453256077428121,8,2.12199359367338,1.52932666775679,2.42040342754506,1.79655232241596,2.76717544239148
"P1013",1.05592780231815,0.464020667685026,18,2.12199359367338,0.928937608788241,-0.294702821182166,0.81785471881714,-0.551624898890326
"P1014",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.776341004275885,-1.68131915701436,0.750056755890678,-1.66236976500538
"P1015",0.848164480628992,0.448384577827096,17,2.12199359367338,0.862377199864694,-0.780160775493945,0.774518981489081,-0.877812701443142
"P1016",-0.832106146436403,0.453256077428121,8,2.12199359367338,1.03650420352279,0.250761729722685,1.08616682539435,0.428297504469575
"P1017",-0.632392760860914,0.441132895038838,9,2.12199359367338,1.02731640575323,0.214891052119531,1.03317514724011,0.22817227089348
"P1018",0.848164480628992,0.448384577827096,17,2.12199359367338,1.02127096591839,0.179957752917109,0.969134375341858,-0.0377616832452319
"P1019",0.652374299350856,0.43725742937127,16,2.12199359367338,0.83081581754933,-1.13926469841091,0.754001525821674,-1.16451670202237
"P1020",3.38648676025469,1.02840897339421,24,2.12199359367338,0.990923111980301,0.296606814222041,0.683780928344139,0.112671544165365
"P1021",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.914321692615857,-0.581352469423362,0.87168509670968,-0.786439678527907
"P1022",-0.632392760860914,0.441132895038838,9,2.12199359367338,0.969022405825723,-0.1250577502168,0.936191624119007,-0.248805552722188
"P1023",0.102475217572884,0.423202498150708,13,2.12199359367338,1.08346272572045,0.681381765742378,1.0699724721684,0.49588530445535
"P1024",0.282224473689825,0.425123076379847,14,2.12199359367338,0.744617211863241,-2.13928106275957,0.699185396341012,-1.96912357495647
"P1025",0.46473663756341,0.429696675037332,15,2.12199359367338,1.05379490306639,0.432534328595928,1.01690823140424,0.152049871749504
"P1026",0.102475217572884,0.423202498150708,13,2.12199359367338,0.917141548985396,-0.628207052671593,0.89585025563371,-0.650648759500299
"P1027",1.05592780231815,0.464020667685026,18,2.12199359367338,1.01468657528545,0.139705347842946,1.13994252043079,0.547820066359853
"P1028",0.102475217572884,0.423202498150708,13,2.12199359367338,1.14259558816096,1.1144923495664,1.1358153854846,0.896876001532504
"P1029",0.652374299350856,0.43725742937127,16,2.12199359367338,1.1012345689618,0.698983602341067,1.16343718455411,0.785388509503797
"P1030",0.102475217572884,0.423202498150708,13,2.12199359367338,1.0005864530683,0.046991780986735,0.984099851753512,-0.0526201553952229
"P1031",-0.832106146436403,0.453256077428121,8,2.12199359367338,1.05618700396008,0.349343240104319,1.10784152929957,0.512924979087561
"P1032",0.282224473689825,0.425123076379847,14,2.12199359367338,0.832454195512583,-1.33922395282658,0.795569518517709,-1.26612443712349
"P1033",0.102475217572884,0.423202498150708,13,2.12199359367338,1.23377355758396,1.7539374505934,1.32574371250238,1.97299151804056
"P1034",0.46473663756341,0.429696675037332,15,2.12199359367338,0.892705858682404,-0.769940269838661,0.847884724236274,-0.789557548662381
"P1035",1.05592780231815,0.464020667685026,18,2.12199359367338,0.935032500110546,-0.262963705516424,0.828680819358024,-0.510357663530296
"P1036",0.848164480628992,0.448384577827096,17,2.12199359367338,0.954667754983556,-0.209429345685279,0.894225865891388,-0.346477125807092
"P1037",-0.441831254545337,0.432510971832605,10,2.12199359367338,0.897187063132672,-0.640358822522426,0.893315231421459,-0.561574616317546
"P1038",0.848164480628992,0.448384577827096,17,2.12199359367338,0.885888199013454,-0.631044626719211,0.77632195124726,-0.869417352768326
"P1039",0.652374299350856,0.43725742937127,16,2.12199359367338,0.915153821693173,-0.527883907300377,0.856783068305905,-0.619020370608793
"P1040",-1.53268584495688,0.523267804710877,5,2.12199359367338,1.13141409208275,0.521522346578711,1.25095625436189,0.71021925972756
"P1041",1.53097712891131,0.516101348064273,20,2.12199359367338,1.10697270678624,0.455353793240391,1.30636035847977,0.807725408974119
"P1042",-0.441831254545337,0.432510971832605,10,2.12199359367338,0.87030319924359,-0.829876627520792,0.831284041405187,-0.945701556003217
"P1043",0.282224473689825,0.425123076379847,14,2.12199359367338,0.925869080516736,-0.547928122971972,0.886193901611481,-0.655234075726774
"P1044",0.848164480628992,0.448384577827096,17,2.12199359367338,0.947454064591221,-0.252678444116687,0.844440335914545,-0.561319518760263
"P1045",-1.04476511903481,0.469793246325375,7,2.12199359367338,1.11920828202238,0.593173267458817,1.20205601249007,0.762336322777356
"P1046",1.81912937462322,0.560145955077943,21,2.12199359367338,1.05414695647375,0.268377494882336,1.12652377523367,0.409180743358875
"P1047",1.28089097711618,0.485707574426576,19,2.12199359367338,0.988483008157637,0.0311522819617367,0.837481021663267,-0.371722428917767
"P1048",0.282224473689825,0.425123076379847,14,2.12199359367338,0.99058589176982,-0.030474847271611,1.01006527920133,0.115747413371692
"P1049",0.652374299350856,0.43725742937127,16,2.12199359367338,0.853776989435315,-0.968864225488735,0.804499057079416,-0.890701848049645
"P1050",1.05592780231815,0.464020667685026,18,2.12199359367338,0.978407819264594,-0.0409764556182346,0.920732941747,-0.173195409204447
"P1051",0.46473663756341,0.429696675037332,15,2.12199359367338,0.795083313299439,-1.57082137745251,0.732600514246919,-1.50628157481337
"P1052",2.1693158640489,0.62829604430616,22,2.12199359367338,0.952664863315674,0.0409435639312802,0.691816707209997,-0.349109550429781
"P1053",2.1693158640489,0.62829604430616,22,2.12199359367338,1.00994949235899,0.170965246582106,0.80546794406308,-0.127536860493097
"P1054",0.102475217572884,0.423202498150708,13,2.12199359367338,0.931170969238431,-0.511902091591592,0.922789962462325,-0.464078655398656
"P1055",1.28089097711618,0.485707574426576,19,2.12199359367338,0.910398011299463,-0.307537441882941,0.766754549895548,-0.604476937189497
"P1056",1.28089097711618,0.485707574426576,19,2.12199359367338,1.05122864302247,0.290596485053017,0.926753061485211,-0.0959468014263056
"P1057",0.848164480628992,0.448384577827096,17,2.12199359367338,0.955835296990281,-0.202449946969001,0.838278525831339,-0.588492046173662
"P1058",1.28089097711618,0.485707574426576,19,2.12199359367338,1.0475541625959,0.275692078457535,1.07959381591801,0.337671946194141
"P1059",1.28089097711618,0.485707574426576,19,2.12199359367338,0.954998248167735,-0.111818622976146,0.924688373746648,-0.102120132758744
"P1060",0.46473663756341,0.429696675037332,15,2.12199359367338,1.14689681167729,1.07230420696766,1.2145883295982,1.12901454985682
"P1061",1.81912937462322,0.560145955077943,21,2.12199359367338,0.987444988959327,0.0819122569456371,0.778120163436154,-0.309894257709903
"P1062",0.848164480628992,0.448384577827096,17,2.12199359367338,0.875697297628054,-0.695351406357924,0.781811722435058,-0.843934554075181
"P1063",1.81912937462322,0.560145955077943,21,2.12199359367338,1.04507378262703,0.243484643717267,1.02864245640688,0.224231772150429
"P1064",1.81912937462322,0.560145955077943,21,2.12199359367338,0.992850194856345,0.0973296945761874,0.790244550699504,-0.281588605992788
"P1065",0.652374299350856,0.43725742937127,16,2.12199359367338,0.956652348397579,-0.240790381550008,1.01841150189712,0.156618980613273
"P1066",0.46473663756341,0.429696675037332,15,2.12199359367338,0.988951089016622,-0.0356684765193376,0.934766526803202,-0.291335741324467
"P1067",0.102475217572884,0.423202498150708,13,2.12199359367338,0.956350894173318,-0.306054920739292,0.949256193723667,-0.284290996306621
"P1068",0.102475217572884,0.423202498150708,13,2.12199359367338,1.22807034658614,1.71488181761438,1.25029360639751,1.55865154043935
"P1069",1.53097712891131,0.516101348064273,20,2.12199359367338,1.07056700196832,0.335711457716187,1.26872557830947,0.731689872250081
"P1070",1.81912937462322,0.560145955077943,21,2.12199359367338,0.941604338393576,-0.0511597242801837,0.730346291283257,-0.424380675310929
"P1071",2.1693158640489,0.62829604430616,22,2.12199359367338,1.06468553917835,0.290685439061212,1.15592515660903,0.445971612972093
"P1072",1.28089097711618,0.485707574426576,19,2.12199359367338,0.983624064244523,0.0106082562251872,0.846786348749002,-0.342087867622884
"P1073",0.652374299350856,0.43725742937127,16,2.12199359367338,0.868503100406628,-0.861180552692718,0.792171773588665,-0.956462930193935
"P1074",0.102475217572884,0.423202498150708,13,2.12199359367338,1.04706939390313,0.406935464970214,1.00896191300483,0.109361267455737
"P1075",0.652374299350856,0.43725742937127,16,2.12199359367338,1.00568528337972,0.087920483173248,0.941191759490225,-0.202839093137903
"P1076",0.652374299350856,0.43725742937127,16,2.12199359367338,0.999798269260366,0.0490271826824117,0.968004681738186,-0.0758694292988775
"P1077",1.05592780231815,0.464020667685026,18,2.12199359367338,0.912409891030004,-0.38147546336153,0.881304188756772,-0.314726865699991
"P1078",1.05592780231815,0.464020667685026,18,2.12199359367338,1.00819999091162,0.10771960043213,0.952267493888538,-0.0628820449038323
"P1079",1.05592780231815,0.464020667685026,18,2.12199359367338,1.02959196110465,0.21269165831584,1.10956052349177,0.453757423171893
"P1080",1.28089097711618,0.485707574426576,19,2.12199359367338,0.816737682031673,-0.740388346665649,0.66576652124948,-0.963075155112374
"P1081",0.46473663756341,0.429696675037332,15,2.12199359367338,0.984594878676795,-0.067847414086193,0.994822187819122,0.0352538501399881
"P1082",-0.0766698934553978,0.42377517938875,12,2.12199359367338,0.864751803508103,-1.03649893699082,0.83703539741082,-1.089976609107
"P1083",0.652374299350856,0.43725742937127,16,2.12199359367338,1.10876368888672,0.745607541021441,1.15046135499272,0.731336088008175
"P1084",-1.2756442428763,0.492259025919608,6,2.12199359367338,1.30951599757773,1.19194926927251,1.68810354285329,1.80725996783983
"P1085",0.848164480628992,0.448384577827096,17,2.12199359367338,0.925269784233015,-0.387073953882046,0.974026274061203,-0.0181626859749772
"P1086",0.652374299350856,0.43725742937127,16,2.12199359367338,0.953129881953864,-0.264833068648308,0.893532777456807,-0.434609953029377
"P1087",2.63509199577087,0.747898039266055,23,2.12199359367338,0.995369370206864,0.191170952204197,0.745345744068512,-0.0738621659900988
"P1088",1.53097712891131,0.516101348064273,20,2.12199359367338,0.966176102611526,-0.0231446212527067,0.903979586408749,-0.097944702760183
"P1089",0.46473663756341,0.429696675037332,15,2.12199359367338,1.03744878400347,0.316359927608307,1.04649041892208,0.30586710976891
"P1090",0.102475217572884,0.423202498150708,13,2.12199359367338,1.00061031353342,0.0471793768232142,1.00623733373934,0.0917408172793497
"P1091",0.848164480628992,0.448384577827096,17,2.12199359367338,0.983659614295857,-0.0377756076694999,1.21283182233192,0.868086756019954
"P1092",1.28089097711618,0.485707574426576,19,2.12199359367338,0.872993025461361,-0.47667134227982,0.738909795601749,-0.700040107544715
"P1093",0.652374299350856,0.43725742937127,16,2.12199359367338,0.954314678954532,-0.256739604276158,0.903142510669067,-0.387224947413011
"P1094",-0.832106146436403,0.453256077428121,8,2.12199359367338,0.907206631991757,-0.430055707138884,0.878375493646604,-0.446819542656163
"P1095",0.652374299350856,0.43725742937127,16,2.12199359367338,1.09791924115361,0.678386094003536,1.06317090627164,0.356712390790093
"P1096",1.05592780231815,0.464020667685026,18,2.12199359367338,1.02363348536371,0.183600207135062,0.993134403771965,0.0765122463744187
"P1097",1.05592780231815,0.464020667685026,18,2.12199359367338,1.04358943579046,0.280593639608739,0.968265660568025,-0.00784710372661714
